Rate: 50 Hz
      Fx,        Fy,        Fz,        Mx,        My,        Mz
       N,         N,         N,       N-m,       N-m,       N-m
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
-0.00017,  0.00035,  0.36899,  0.59525,  0.74445,  0.03149
 0.00000,  0.00000,  0.00000,  0.29720,  0.37201,  0.09430
 0.00000,  0.00000,  0.00000,  0.22290,  0.22321,  0.03143
 0.00050, -0.00106, -1.10699, -0.22551,  0.66864, -0.06303
 0.00050, -0.00106, -1.10699,  0.22028,  0.29662,  0.06271
 0.00017, -0.00035, -0.36899, -0.14947,  0.22287, -0.03149
 0.00017, -0.00035, -0.36899, -0.00087, -0.07475,  0.09425
 0.00033, -0.00070, -0.73798, -0.00174,  0.37134, -0.09441
-0.00017,  0.00035,  0.36899, -0.14774,  0.29799, -0.03138
 0.00017, -0.00035, -0.36899, -0.44670, -0.00034, -0.00005
 0.00050, -0.00106, -1.10699,  0.14599,  0.66864,  0.03128
 0.00033, -0.00070, -0.73798, -0.00174,  0.44574, -0.00010
-0.00017,  0.00035,  0.36899, -0.29634,  0.22357, -0.15713
-0.00017,  0.00035,  0.36899,  0.00087, -0.14845, -0.15713
-0.00033,  0.00070,  0.73798, -0.14687,  0.37274,  0.03154
 0.00000,  0.00000,  0.00000, -0.14860,  0.37201,  0.06287
 0.00050, -0.00106, -1.10699, -0.00261,  0.37100,  0.03128
-0.00017,  0.00035,  0.36899,  0.22375,  0.67004, -0.09425
 0.00000,  0.00000,  0.00000, -0.07430,  0.37201,  0.09430
-0.00017,  0.00035,  0.36899, -0.37064,  0.59561, -0.03138
 0.00000,  0.00000,  0.00000, -0.29720,  0.37201,  0.03143
 0.00033, -0.00070, -0.73798, -0.37325,  0.29694, -0.00010
 0.00050, -0.00106, -1.10699,  0.29457,  0.66864,  0.03128
 0.00017, -0.00035, -0.36899, -0.29808,  0.29729, -0.15723
-0.00083,  0.00176,  1.84491,  0.15292,  0.29935, -0.03117
-0.00083,  0.00176,  1.84491, -0.06996,  0.67142,  0.06313
-0.00017,  0.00035,  0.36899, -0.07344,  0.67004, -0.03138
-0.00033,  0.00070,  0.73798, -0.22118,  0.29834,  0.12584
 0.00000,  0.00000,  0.00000, -0.29720,  0.89282, -0.06287
-0.00033,  0.00070,  0.73798, -0.22118,  0.67041, -0.06276
 0.00017, -0.00035, -0.36899, -0.37238,  0.52054, -0.03149
-0.00033,  0.00070,  0.73798, -0.29549,  0.29834, -0.03133
-0.00099,  0.00211,  2.21399,  0.07950,  0.67175, -0.06255
-0.00017,  0.00035,  0.36899, -0.29634,  0.74445,  0.03149
-0.00033,  0.00070,  0.73798, -0.29549,  0.89362,  0.00010
 0.00033, -0.00070, -0.73798, -0.22464,  0.44574,  0.21992
 0.00000,  0.00000,  0.00000,  0.07430,  0.37201, -0.06287
 0.00017, -0.00035, -0.36899,  0.29631,  0.29729, -0.03149
 0.00066, -0.00141, -1.47595, -0.22638,  0.74268, -0.03164
-0.00066,  0.00141,  1.47595, -0.36804,  0.59668,  0.00021
 0.00033, -0.00070, -0.73798,  0.07256,  0.52017, -0.06297
 0.00017, -0.00035, -0.36899, -0.22378,  0.66931, -0.03149
-0.00033,  0.00070,  0.73798, -0.22118,  0.74478,  0.06297
-0.00050,  0.00106,  1.10699, -0.07170,  0.44748,  0.03159
-0.00033,  0.00070,  0.73798, -0.07257,  0.89362,  0.00010
 0.00000,  0.00000,  0.00000, -0.29720,  0.44641,  0.00000
 0.00017, -0.00035, -0.36899, -0.07517,  0.44609, -0.03149
 0.00033, -0.00070, -0.73798, -0.00174,  0.89218, -0.00010
 0.00050, -0.00106, -1.10699,  0.14599,  0.66864, -0.06303
-0.00083,  0.00176,  1.84491, -0.36716,  0.29935, -0.09404
-0.00066,  0.00141,  1.47595,  0.00347,  0.52225, -0.03123
 0.00033, -0.00070, -0.73798, -0.44756,  0.29694, -0.12585
 0.00000,  0.00000,  0.00000,  0.07430,  0.44641, -0.12573
 0.00000,  0.00000,  0.00000, -0.52008,  0.37201, -0.09430
-0.00033,  0.00070,  0.73798, -0.29549,  0.67041,  0.03154
-0.00099,  0.00211,  2.21399,  0.00521,  0.37410,  0.00031
 0.00033, -0.00070, -0.73798, -0.29893,  0.66898,  0.03133
 0.00000,  0.00000,  0.00000,  0.07430,  0.81845,  0.00000
 0.00066, -0.00141, -1.47595, -0.00347,  0.44505, -0.06308
 0.00017, -0.00035, -0.36899, -0.37238,  0.66931, -0.00005
-0.00017,  0.00035,  0.36899, -0.29634,  0.59561, -0.03138
 0.00000,  0.00000,  0.00000, -0.29720,  0.29762, -0.06287
 0.00083, -0.00176, -1.84491, -0.22725,  0.37032, -0.00026
-0.00050,  0.00106,  1.10699,  0.00261,  0.59631,  0.00016
 0.00033, -0.00070, -0.73798, -0.52185,  0.44574, -0.12585
-0.00066,  0.00141,  1.47595, -0.29375,  0.67108, -0.15697
 0.00000,  0.00000,  0.00000, -0.22290,  0.66962, -0.06287
 0.00017, -0.00035, -0.36899, -0.22378,  0.29729, -0.06292
-0.00083,  0.00176,  1.84491, -0.06996,  0.22495,  0.06313
-0.00050,  0.00106,  1.10699,  0.00261,  0.29866, -0.03128
-0.00017,  0.00035,  0.36899, -0.22205,  0.81885, -0.12569
-0.00033,  0.00070,  0.73798, -0.22118,  0.14951, -0.09420
 0.00033, -0.00070, -0.73798, -0.29893,  0.14812,  0.03133
