frame_id,player,x,y,speed
13,2,77.21333454785434,13.58173445823662,2.6728885655461565
14,2,77.21819684763823,13.977005821020832,3.95301267638338
15,2,77.28557719884934,14.234945532554384,2.665952109760137
16,2,77.34355649717358,14.613948548156298,3.8341216056551426
17,2,77.33426332893724,15.038880539477258,4.250335989352673
18,2,77.3438262417796,15.37362026281892,3.348762931066968
19,2,77.32983260530942,15.859083924279616,4.856653049791448
20,2,77.38544824768383,16.230369190169128,3.7542755405452475
21,2,77.36553179582307,16.658554882199024,4.28648634564304
22,2,77.34325161899528,17.07902282489708,4.2105783108287405
23,2,77.30089306403545,17.471873417361877,3.951276188501973
24,2,77.28094968583832,17.82409195802294,3.527827075117524
25,2,77.2551374594678,18.270966880631203,4.4761978004367045
26,2,77.28124682680593,18.65973095802499,3.8963984259138567
