Rate: 50 Hz
      Fx,        Fy,        Fz,        Mx,        My,        Mz
       N,         N,         N,       N-m,       N-m,       N-m
 0.00000,  0.00000,  0.00000, -0.07430,  0.59525,  0.00000
 0.00050, -0.00106, -1.10699,  0.14599,  0.14779, -0.00016
 0.00674,  0.00261,  2.58496, -0.07094,  0.37596,  0.06581
-0.00083,  0.00176,  1.84491,  0.15292,  0.44817,  0.06313
-0.00017,  0.00035,  0.36899, -0.37064,  0.44681,  0.06292
 0.00017, -0.00035, -0.36899, -0.00087,  0.66931, -0.06292
 0.00033, -0.00070, -0.73798,  0.07256,  1.04108, -0.06297
-0.00017,  0.00035,  0.36899, -0.07344,  0.44681,  0.00005
 0.00000,  0.00000,  0.00000, -0.29720,  0.44641,  0.09430
-0.00033,  0.00070,  0.73798, -0.29549,  0.14951,  0.12584
-0.00083,  0.00176,  1.84491, -0.21857,  0.22495,  0.06313
 0.00050, -0.00106, -1.10699, -0.00261,  0.81744, -0.09446
 0.00017, -0.00035, -0.36899, -0.37238,  0.89255,  0.09425
-0.00033,  0.00070,  0.73798, -0.14687,  0.96802, -0.21993
 0.00050, -0.00106, -1.10699, -0.07691,  0.96628, -0.69168
 0.00033, -0.00070, -0.73798,  0.14686,  0.59457, -0.50305
-0.00033,  0.00070,  0.73798,  0.00174,  0.67041, -0.37712
 0.00050, -0.00106, -1.10699, -0.15121,  0.44540,  0.09414
-0.00017,  0.00035,  0.36899, -0.29634,  0.67004,  0.25153
 0.00017, -0.00035, -0.36899, -0.14947,  0.59494,  0.18855
-0.00050,  0.00106,  1.10699, -0.14600,  0.89395, -0.21989
 0.00033, -0.00070, -0.73798, -0.00174,  0.66898,  0.09420
 0.00033, -0.00070, -0.73798,  0.14686,  1.26422, -0.03154
-0.00017,  0.00035,  0.36899, -0.07344,  0.44681, -0.12569
-0.00033,  0.00070,  0.73798, -0.29549,  1.04242, -0.09420
 0.00050, -0.00106, -1.10699, -0.15121,  0.37100,  0.12557
-0.00017,  0.00035,  0.36899, -0.29634,  0.59561, -0.15713
 0.00066, -0.00141, -1.47595,  0.14512,  0.66827, -0.03164
 0.00117,  0.00316,  4.42725,  0.08357,  0.22766, -0.26154
-0.00050,  0.00106,  1.10699, -0.51749,  0.81955,  0.00016
-0.00017,  0.00035,  0.36899, -0.14774,  0.59561, -0.12569
 0.00033, -0.00070, -0.73798, -0.22464, -0.07509,  0.12563
 0.00000,  0.00000,  0.00000,  0.14860,  0.22321, -0.06287
-0.00050,  0.00106,  1.10699,  0.22549,  0.52188, -0.09415
-0.00033,  0.00070,  0.73798,  0.22462,  0.44714, -0.06276
 0.00033, -0.00070, -0.73798, -0.15034,  0.81778,  0.03133
 0.00017, -0.00035, -0.36899, -0.44670,  0.66931, -0.18866
-0.00050,  0.00106,  1.10699,  0.15118,  0.52188,  0.00016
-0.00033,  0.00070,  0.73798, -0.07257,  0.52155,  0.09441
 0.00099, -0.00211, -2.21399, -0.30241,  0.74200,  0.09399
-0.00083,  0.00176,  1.84491,  0.07864,  0.37376, -0.06261
 0.00000,  0.00000,  0.00000,  0.00000,  0.74402, -0.03143
 0.00000,  0.00000,  0.00000, -0.14860,  0.44641, -0.06287
 0.00000,  0.00000,  0.00000, -0.07430,  0.66962,  0.03143
-0.00017,  0.00035,  0.36899, -0.07344,  0.74445, -0.03138
 0.00017, -0.00035, -0.36899, -0.00087,  0.66931, -0.03149
 0.00000,  0.00000,  0.00000,  0.07430,  0.66962,  0.03143
 0.00017, -0.00035, -0.36899, -0.37238,  0.66931,  0.12568
 0.00033, -0.00070, -0.73798, -0.07604,  0.52017,  0.09420
-0.00017,  0.00035,  0.36899, -0.29634,  0.52121,  0.00005
-0.00033,  0.00070,  0.73798, -0.29549,  1.04242, -0.06276
 0.00017, -0.00035, -0.36899,  0.07343,  0.96698, -0.09436
 0.00000,  0.00000,  0.00000, -0.14860,  0.37201, -0.06287
 0.00033, -0.00070, -0.73798, -0.37325,  0.37134,  0.06276
-0.00017,  0.00035,  0.36899, -0.14774,  0.89325,  0.00005
 0.00050, -0.00106, -1.10699, -0.22551,  0.66864, -0.06303
 0.00017, -0.00035, -0.36899, -0.07517,  0.74371, -0.06292
 0.00033, -0.00070, -0.73798,  0.14686,  0.52017, -0.09441
-0.00033,  0.00070,  0.73798,  0.15032,  0.81921,  0.06297
 0.00033, -0.00070, -0.73798, -0.07604,  0.66898,  0.03133
 0.00000,  0.00000,  0.00000, -0.14860,  1.19049,  0.06287
 0.00000,  0.00000,  0.00000,  0.00000,  0.81845, -0.09430
 0.00099, -0.00211, -2.21399, -0.22812,  0.81644,  0.03112
-0.00033,  0.00070,  0.73798, -0.07257,  0.81921, -0.28282
 0.18441,  0.06635, 84.92188,  0.40207, 11.35596, -4.29297
 0.45168,  0.17620, 216.00000,  0.26682, 28.19531, -6.71802
 0.47421,  0.18102, 221.90625,  0.05142, 29.32813, -8.54199
 0.72388,  0.22118, 291.67188,  0.36124, 42.69141, -15.14355
 0.89853,  0.25223, 342.98438,  0.62250, 52.27148, -22.63965
 0.85394,  0.25230, 337.81250,  0.17107, 50.15625, -17.33008
 0.83884,  0.23241, 316.01563,  0.39180, 48.57422, -16.91016
 0.89124,  0.24651, 330.07813,  0.03818, 51.57422, -16.78613
 1.00812,  0.27768, 371.76563,  0.28494, 58.35938, -17.66895
 1.16730,  0.32565, 435.92188,  0.50803, 68.23047, -20.91895
 1.34259,  0.37943, 507.92188,  0.59189, 79.05859, -23.58203
 1.48566,  0.43005, 567.00000,  0.58621, 88.15234, -25.51465
 1.58154,  0.45581, 600.96875,  0.62576, 93.63672, -25.20020
 1.60266,  0.46393, 611.65625,  0.56415, 95.43750, -24.87207
 1.60400,  0.45332, 606.87500,  0.92957, 95.21094, -24.04102
 1.59619,  0.44339, 593.56250,  0.83990, 94.30859, -23.33691
 1.58044,  0.44014, 580.28125,  0.52762, 93.16797, -22.25000
 1.57501,  0.43677, 575.84375,  0.59653, 92.79688, -21.25977
 1.58978,  0.43538, 574.00000,  0.59439, 93.38672, -20.77441
 1.60101,  0.43846, 578.06250,  0.45099, 94.21875, -20.07031
 1.63434,  0.44574, 587.68750,  0.98071, 96.01953, -19.35840
 1.66583,  0.45245, 596.56250,  0.62067, 97.66797, -18.74512
 1.68439,  0.46443, 603.15625,  0.25752, 98.78906, -17.91016
 1.70398,  0.46280, 610.21875,  1.00690, 100.06641, -16.91992
 1.71722,  0.47153, 612.43750,  0.49059, 100.89063, -16.46875
 1.72552,  0.46674, 615.37500,  0.64261, 101.34766, -15.89453
 1.73395,  0.47289, 623.53125,  0.94839, 102.10156, -15.25635
 1.74829,  0.47682, 628.62500,  0.50983, 102.92188, -14.65088
 1.74420,  0.47765, 629.75000,  0.58521, 102.85156, -13.72754
 1.73181,  0.47624, 627.90625,  0.73126, 102.16797, -13.16064
 1.71338,  0.48233, 626.43750,  0.06226, 101.12109, -12.36914
 1.70093,  0.47571, 627.15625,  0.65631, 100.75391, -10.91064
 1.66943,  0.47180, 631.59375,  0.66187, 99.18359, -10.35449
 1.58337,  0.48605, 640.81250,  0.59805, 95.36328, -9.34326
 1.46887,  0.49455, 642.31250,  0.37683, 90.68750, -9.38916
 1.31024,  0.51819, 644.18750,  0.60013, 83.69922, -8.39502
 1.07635,  0.54565, 650.56250,  0.86926, 74.00391, -7.34839
 0.79526,  0.56485, 646.84375,  0.86255, 61.62891, -6.68506
 0.52719,  0.57111, 637.18750,  0.77341, 48.98828, -5.75928
 0.28093,  0.57626, 626.75000,  1.06378, 37.62109, -4.80347
 0.04941,  0.57178, 614.09375,  1.11322, 25.89355, -3.31689
-0.16677,  0.55591, 604.40625,  1.52979, 13.65918, -1.12390
-0.41792,  0.55493, 595.75000,  1.35980, -0.56851,  0.16019
-0.82950,  0.53473, 595.84375,  1.41486, -17.37500,  1.45178
-1.19482,  0.52487, 600.03125,  1.57660, -33.85742,  2.89685
-1.49268,  0.52560, 608.62500,  2.36096, -51.08203,  4.14063
-1.76007,  0.52594, 608.68750,  1.98999, -65.71875,  4.75513
-2.05005,  0.52655, 609.03125,  1.93994, -79.48438,  5.23877
-2.31396,  0.50641, 609.78125,  2.68542, -92.23047,  4.98511
-2.46484,  0.49576, 605.15625,  2.14917, -100.94531,  3.66431
-2.59119,  0.48062, 603.50000,  2.60486, -107.85547,  2.21057
-2.66675,  0.47597, 606.34375,  2.76587, -111.83984,  1.84943
-2.67651,  0.46100, 596.00000,  3.01611, -112.92188,  1.94574
-2.64758,  0.45135, 583.46875,  2.36902, -111.74609,  2.01074
-2.61230,  0.44424, 574.28125,  2.84570, -109.88281,  1.97919
-2.61230,  0.44424, 574.25000,  2.62378, -110.03516,  1.97931
-2.65405,  0.45363, 586.40625,  2.45581, -112.18750,  1.82318
-2.68445,  0.44853, 588.59375,  2.83557, -113.53906,  1.67053
-2.68250,  0.45732, 591.18750,  2.47729, -113.46094,  1.08936
-2.67590,  0.45505, 588.21875,  2.39001, -113.16406,  0.01807
-2.67395,  0.45703, 590.81250,  2.69727, -112.77734, -0.89957
-2.65540,  0.45619, 589.75000,  2.54456, -111.95703, -2.06201
-2.63379,  0.45248, 584.96875,  2.44958, -110.68359, -3.10278
-2.58740,  0.44681, 577.62500,  2.49084, -108.82422, -4.08203
-2.53943,  0.45088, 574.37500,  2.69788, -106.12109, -4.96729
-2.52014,  0.46745, 586.96875,  2.45752, -104.89063, -6.83496
-2.50549,  0.52750, 635.03125,  2.19165, -101.63672, -5.39600
-2.41968,  0.59116, 683.59375,  2.60828, -95.47656, -4.50757
-2.24377,  0.59467, 687.90625,  2.55090, -86.75781, -2.94971
-2.05164,  0.55814, 654.53125,  1.99750, -78.26172, -1.07129
-1.92236,  0.54089, 634.37500,  2.37439, -72.91797,  0.71243
-1.88831,  0.55106, 637.71875,  1.79181, -71.12500,  1.76941
-1.87897,  0.55264, 639.59375,  1.94641, -70.68359,  1.52740
-1.90466,  0.55582, 643.25000,  1.88464, -71.79688,  1.34656
-1.94574,  0.54749, 642.06250,  1.88110, -73.87891,  1.55920
-2.00037,  0.54623, 640.50000,  1.94995, -76.19141,  2.67957
-2.05164,  0.53839, 631.18750,  2.54639, -79.02344,  3.28845
-2.16833,  0.54025, 633.28125,  2.70276, -84.82422,  3.78052
-2.31641,  0.54593, 639.75000,  2.13489, -91.45313,  3.79272
-2.44421,  0.54565, 648.09375,  2.68689, -97.56250,  4.16309
-2.52917,  0.55276, 656.46875,  2.57153, -101.82422,  4.65649
-2.58423,  0.54886, 660.84375,  2.21875, -104.82031,  6.03149
-2.66956,  0.55713, 670.68750,  2.63306, -108.65625,  7.83081
-2.76855,  0.57117, 687.59375,  2.47729, -113.20703, 10.12549
-2.83594,  0.59531, 716.65625,  2.81360, -116.00781, 12.37158
-2.92505,  0.68344, 790.21875,  2.95251, -117.31250, 13.70703
-2.89893,  0.75754, 876.37500,  3.43884, -113.83594,  9.75684
-2.71252, -0.08220, 1018.96875,  2.98682, -122.48047,  7.39038
-2.58911, -0.39082, 1060.12500,  3.06006, -111.71484,  7.23975
-2.21497,  0.56186, 938.46875,  3.35413, -76.81641,  2.51221
-1.27917,  0.64786, 721.78125,  1.73975, -32.82227, -2.97119
-0.45665,  0.54395, 583.90625,  1.25684, -2.66260, -4.52271
-0.24667,  0.50601, 550.09375,  1.39905,  6.75684, -0.80621
-0.22663,  0.50363, 547.50000,  1.46716,  7.72217,  0.11429
-0.21946,  0.48769, 530.15625,  1.42542,  7.63135,  0.17542
-0.22053,  0.46426, 504.70313,  1.14093,  5.97046,  0.01231
-0.21504,  0.45839, 492.14063,  0.96146,  5.88379,  0.67700
-0.22004,  0.45137, 490.65625,  1.33032,  5.58521,  1.05658
-0.21391,  0.45035, 489.54688,  1.10443,  5.80737,  1.15607
-0.21214,  0.44661, 485.46875,  1.16901,  5.72949,  1.02484
-0.20279,  0.43848, 476.64063,  1.07336,  5.94434,  1.44098
-0.18827,  0.43033, 467.78125,  1.27527,  6.15918,  1.53625
-0.16557,  0.42728, 464.50000,  1.04413,  7.49536,  1.64197
-0.14603,  0.43811, 470.42188,  0.83487,  8.76611,  1.55615
-0.13297,  0.44322, 481.85938,  1.38342, 10.04248,  1.08044
-0.12089,  0.46053, 500.68750,  1.28003, 11.84717,  0.66864
-0.10789,  0.47954, 521.34375,  1.25537, 13.35547, -0.06681
-0.09208,  0.49722, 533.90625,  1.03253, 14.70801,  0.06910
-0.08754,  0.50647, 543.87500,  0.82874, 15.46191, -0.38411
-0.08843,  0.51163, 549.40625,  0.83942, 15.54248, -0.64301
-0.08944,  0.51749, 555.68750,  0.77716, 15.84668, -0.67453
-0.09116,  0.52747, 566.40625,  0.87228, 16.30469, -0.67279
-0.08642,  0.53845, 578.18750,  1.11823, 17.06055, -0.86664
-0.08785,  0.54062, 587.84375,  1.36041, 17.29395, -0.64093
-0.08862,  0.54538, 592.96875,  1.37036, 17.44824, -1.03070
-0.11118,  0.55591, 604.43750,  1.31818, 16.34180, -1.41876
-0.11943,  0.56201, 611.06250,  1.25659, 16.42285, -1.51471
-0.14127,  0.56506, 614.34375,  1.55371, 15.30908, -1.93011
-0.15558,  0.57278, 615.09375,  1.18311, 14.71191, -2.15332
-0.16779,  0.56628, 608.09375,  1.16626, 13.73730, -1.99353
-0.18089,  0.56354, 605.09375,  1.15906, 12.76563, -1.57153
-0.19025,  0.57077, 612.84375,  1.40094, 12.55029, -1.86237
-0.20347,  0.58862, 632.00000,  1.52142, 12.49414, -1.82520
-0.22157,  0.59824, 642.37500,  1.17444, 12.35400, -1.72577
-0.22526,  0.60818, 653.06250,  1.57214, 12.21582, -1.43433
-0.24014,  0.63516, 673.78125,  1.16248, 12.87549, -1.17999
-0.24119,  0.63019, 676.71875,  1.98846, 12.95361, -0.73071
-0.25060,  0.64215, 681.12500,  1.10565, 12.58594, -0.21703
-0.25127,  0.63602, 682.96875,  1.55701, 12.66211, -0.02461
-0.25912,  0.64389, 682.93750,  1.33319, 12.14111,  0.61520
-0.26511,  0.63156, 678.15625,  1.69427, 11.68896,  1.24829
-0.26308,  0.62677, 673.00000,  1.53314, 11.38574,  1.79022
-0.25073,  0.61542, 660.81250,  1.59076, 11.25488,  2.78442
-0.24953,  0.59445, 638.31250,  1.46228, 10.41406,  2.93799
-0.23434,  0.57520, 617.62500,  1.48676, 10.39404,  3.44849
-0.23589,  0.57901, 621.71875,  1.42230, 10.39893,  3.89600
-0.25053,  0.58948, 640.90625,  1.69214, 10.56592,  4.31201
-0.27625,  0.60477, 649.34375,  1.71198,  9.67920,  4.26611
-0.27200,  0.59549, 639.40625,  1.53931,  9.22314,  3.75269
-0.26480,  0.57968, 622.40625,  1.49835,  8.76074,  3.14417
-0.26935,  0.55942, 600.62500,  1.22266,  7.77197,  2.27820
-0.29028,  0.57352, 615.78125,  1.03589,  7.19067,  2.21240
-0.29637,  0.58551, 628.65625,  1.51343,  7.35156,  1.92413
-0.30289,  0.57693, 627.18750,  1.80798,  6.90381,  1.22504
-0.31880,  0.58691, 630.12500,  1.44250,  6.16162,  0.55945
-0.33681,  0.59308, 636.78125,  1.30969,  5.64648,  0.18078
-0.34235,  0.59000, 633.46875,  1.15289,  5.19678,  0.11257
-0.32706,  0.57593, 618.34375,  1.26532,  5.18286,  0.29996
-0.31670,  0.55768, 598.78125,  1.36707,  4.94165,  0.23434
-0.29286,  0.53912, 578.81250,  1.31909,  5.14624,  0.24027
-0.27289,  0.51404, 551.90625,  1.03094,  5.26978,  0.14186
-0.26262,  0.47749, 519.06250,  1.32440,  4.42114,  0.48056
-0.89035,  0.51938, 586.18750,  1.90814, -20.20703,  7.85718
-1.62805,  0.54758, 633.93750,  2.00134, -57.89453, -7.65601
-2.50415,  0.58826, 689.40625,  2.85388, -99.26953, -15.82324
-2.84082,  0.55084, 681.93750,  2.45593, -117.79297, -10.76709
-3.27393,  0.58981, 740.50000,  2.97278, -138.71094, -12.69678
-3.44556,  0.60233, 767.25000,  2.64734, -147.37500, -14.13818
-3.35974,  0.58731, 748.09375,  3.22900, -143.43750, -14.52881
-3.13831,  0.54578, 695.21875,  2.92151, -133.55469, -15.18115
-2.84192,  0.48575, 627.93750,  3.08386, -120.37109, -15.06055
-2.59375,  0.43884, 567.28125,  2.44495, -109.30859, -15.12988
-2.44653,  0.41798, 532.34375,  1.77209, -103.14844, -14.86816
-2.41357,  0.40532, 523.87500,  2.17834, -101.81641, -15.16895
-2.45837,  0.40262, 528.25000,  2.34595, -104.06250, -15.81348
-2.53235,  0.41269, 541.43750,  2.33057, -107.49219, -16.39648
-2.61816,  0.41609, 554.25000,  2.60950, -111.74609, -17.43457
-2.70337,  0.42548, 566.71875,  2.51709, -115.75781, -17.98340
-2.76758,  0.42932, 571.81250,  2.31812, -119.11328, -18.01855
-2.81384,  0.42273, 571.75000,  2.46594, -122.10156, -17.09668
-2.86084,  0.41719, 573.15625,  2.47278, -124.79688, -16.17480
-2.92456,  0.42065, 577.84375,  2.71509, -128.51563, -15.37354
-3.00635,  0.42265, 589.93750,  2.76904, -132.40625, -16.93262
-3.15662,  0.45300, 622.28125,  2.69092, -139.31250, -19.19922
-3.29248,  0.47466, 652.00000,  2.97070, -145.34375, -22.32031
-3.41113,  0.49956, 675.53125,  2.68909, -150.96094, -24.82910
-3.49573,  0.51312, 693.93750,  2.84412, -154.45313, -27.67578
-3.53870,  0.52426, 709.00000,  3.13220, -156.14844, -30.63477
-3.53333,  0.52344, 707.90625,  3.05359, -155.70313, -33.15039
-3.46838,  0.51505, 696.56250,  3.00342, -152.82031, -35.29688
-3.33594,  0.49767, 673.03125,  2.89954, -146.46875, -36.74219
-3.15552,  0.47295, 639.68750,  2.69397, -137.95313, -37.42188
-2.89233,  0.42575, 584.93750,  2.59900, -125.82031, -36.66992
-2.47717,  0.36293, 498.62500,  2.36292, -107.32422, -33.16602
-1.89996,  0.29230, 383.32813,  1.70245, -81.81250, -26.92383
-1.20221,  0.20036, 240.86719,  0.89297, -51.58984, -16.97363
-0.63516,  0.10684, 126.66016,  0.43843, -27.35059, -7.88818
-0.32300,  0.05574, 66.10156,  0.37941, -13.70654, -4.43823
-0.12056,  0.02168, 25.71387,  0.19272, -5.03491, -1.75690
-0.02435,  0.00645,  7.36060,  0.09960, -0.88583, -0.12236
-0.00050,  0.00106,  1.10699, -0.14600,  0.29866,  0.15732
-0.00033,  0.00070,  0.73798, -0.14687,  0.59598, -0.09420
-0.00017,  0.00035,  0.36899, -0.37064,  0.44681,  0.03149
-0.00050,  0.00106,  1.10699, -0.29460,  0.44748,  0.03159
-0.00050,  0.00106,  1.10699, -0.29460,  0.52188, -0.06271
-0.00033,  0.00070,  0.73798, -0.07257,  0.29834,  0.03154
-0.00050,  0.00106,  1.10699,  0.07690,  0.44748,  0.12589
-0.00017,  0.00035,  0.36899,  0.14945,  0.37239, -0.15713
 0.00808,  0.00217,  2.95374,  0.00366,  0.45174,  0.00179
-0.00033,  0.00070,  0.73798,  0.07603,  0.52155, -0.15707
-0.00050,  0.00106,  1.10699,  0.15118,  0.89395, -0.21989
 0.00017, -0.00035, -0.36899,  0.14773,  0.74371, -0.15723
-0.00066,  0.00141,  1.47595, -0.14513,  0.59668, -0.06266
 0.00083, -0.00176, -1.84491, -0.00434,  0.66794, -0.06313
-0.00066,  0.00141,  1.47595,  0.07777,  0.81992,  0.06308
 0.00017, -0.00035, -0.36899, -0.14947,  0.74371,  0.06282
-0.00066,  0.00141,  1.47595, -0.14513,  0.52225, -0.03123
 0.00000,  0.00000,  0.00000, -0.14860,  0.44641, -0.06287
-0.00033,  0.00070,  0.73798, -0.07257,  0.44714, -0.03133
-0.00050,  0.00106,  1.10699, -0.29460,  0.67072, -0.09415
-0.00066,  0.00141,  1.47595,  0.30064,  0.74548, -0.03123
-0.00050,  0.00106,  1.10699, -0.14600,  0.59631, -0.09415
-0.00033,  0.00070,  0.73798, -0.07257,  0.67041,  0.12584
 0.00017, -0.00035, -0.36899, -0.07517,  0.29729, -0.00005
 0.00050, -0.00106, -1.10699,  0.29457,  0.59424, -0.00016
-0.00017,  0.00035,  0.36899, -0.22205,  0.59561,  0.06292
-0.00017,  0.00035,  0.36899, -0.07344,  0.96771,  0.03149
-0.00017,  0.00035,  0.36899,  0.00087,  0.59561, -0.03138
 0.00000,  0.00000,  0.00000, -0.29720,  0.52084, -0.03143
-0.00066,  0.00141,  1.47595,  0.30064,  1.04309,  0.09451
-0.00017,  0.00035,  0.36899, -0.14774,  0.44681, -0.15713
 0.00083, -0.00176, -1.84491, -0.15295,  0.81677, -0.06313
 0.00826,  0.00413,  2.58459, -0.21877,  0.44914, -0.06065
-0.00017,  0.00035,  0.36899, -0.14774,  0.37239,  0.06292
-0.00066,  0.00141,  1.47595, -0.44235,  1.11755, -0.15697
 0.00033, -0.00070, -0.73798,  0.14686,  0.81778,  0.06276
 0.00066, -0.00141, -1.47595, -0.07778,  0.74268,  0.21983
 0.00000,  0.00000,  0.00000, -0.22290,  0.59525, -0.09430
 0.00000,  0.00000,  0.00000, -0.29720,  0.81845, -0.03143
 0.00000,  0.00000,  0.00000, -0.22290,  1.11609, -0.06287
-0.00050,  0.00106,  1.10699, -0.14600,  0.07544,  0.03159
-0.00050,  0.00106,  1.10699,  0.15118,  0.74512, -0.03128
-0.00050,  0.00106,  1.10699,  0.22549,  0.44748, -0.03128
-0.00066,  0.00141,  1.47595,  0.15205,  0.59668,  0.00021
 0.00033, -0.00070, -0.73798,  0.36974,  0.74335, -0.09441
-0.00050,  0.00106,  1.10699, -0.07170,  0.59631, -0.06271
 0.00017, -0.00035, -0.36899,  0.14773,  0.44609, -0.00005
-0.00033,  0.00070,  0.73798, -0.36978,  0.67041, -0.12563
 0.00033, -0.00070, -0.73798, -0.29893,  0.44574,  0.18849
-0.00083,  0.00176,  1.84491, -0.21857,  0.74582, -0.03117
-0.00066,  0.00141,  1.47595,  0.22636,  0.74548,  0.22025
 0.00017, -0.00035, -0.36899, -0.14947,  0.37167, -0.09436
 0.00033, -0.00070, -0.73798, -0.15034,  0.59457,  0.12563
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
