Rate: 50 Hz
      Fx,        Fy,        Fz,        Mx,        My,        Mz
 0.00033, -0.00070, -0.73798, -0.22464,  0.89218,  0.09420
 0.00000,  0.00000,  0.00000, -0.29720,  0.66962, -0.15717
 0.00000,  0.00000,  0.00000, -0.29720,  0.37201, -0.09430
 0.00017, -0.00035, -0.36899, -0.14947,  0.66931, -0.03149
-0.00050,  0.00106,  1.10699, -0.14600,  0.81955,  0.06302
 0.00050, -0.00106, -1.10699, -0.22551,  0.37100,  0.03128
-0.00066,  0.00141,  1.47595, -0.29375,  0.59668, -0.06266
 0.06191,  0.03341, 38.77148,  0.20786,  4.28125,  0.27132
 0.25124,  0.20002, 212.32031, -0.12098, 19.99023,  1.00610
 0.28084,  0.23029, 244.43750, -0.14619, 22.63379, -1.18982
 0.35603,  0.26218, 281.75000,  0.13370, 27.36328, -4.47778
 0.51920,  0.33076, 364.42188,  0.52701, 37.61328, -12.02051
 0.67053,  0.36400, 416.84375,  0.52948, 46.07422, -20.53516
 0.79214,  0.41838, 485.50000,  0.62924, 54.22070, -26.25879
 0.89560,  0.45706, 537.56250,  0.70502, 60.99414, -28.79199
 0.92694,  0.47968, 564.15625,  0.74356, 63.40234, -29.66211
 0.95483,  0.49411, 581.12500,  0.76816, 65.43359, -29.00684
 0.96518,  0.49600, 583.34375,  0.69714, 65.80078, -27.48828
 0.96185,  0.48750, 573.37500,  1.12805, 65.35547, -25.83398
 0.98132,  0.47443, 565.59375,  0.74609, 65.94922, -26.62109
 1.04010,  0.47754, 569.28125,  0.60297, 68.35938, -28.03320
 1.06226,  0.47801, 577.78125,  0.54150, 69.87109, -27.63184
 1.08386,  0.48473, 585.90625,  0.77591, 71.07031, -25.08594
 1.09344,  0.49890, 594.78125,  0.34309, 72.26563, -22.88770
 1.08698,  0.49847, 602.53125,  0.80002, 72.26953, -20.68457
 1.07489,  0.50916, 615.40625,  1.11560, 72.27344, -18.63965
 1.08899,  0.51926, 627.62500,  0.98486, 73.17578, -15.84424
 1.08069,  0.52933, 639.81250,  1.37372, 73.62500, -13.23779
 1.06415,  0.53574, 638.71875,  0.92633, 72.87500, -11.15283
 1.04889,  0.53543, 638.34375,  0.70309, 72.05078, -8.97070
 1.04034,  0.53482, 637.62500,  0.70209, 71.67578, -6.78125
 1.04095,  0.53513, 637.96875,  1.14801, 71.60156, -4.17651
 1.00372,  0.54214, 637.62500,  0.47888, 70.17188, -1.15417
 0.96408,  0.53241, 626.15625,  0.83344, 67.91797,  2.12512
 0.93604,  0.52081, 612.50000,  0.88794, 66.03516,  4.88965
 0.90610,  0.51578, 606.59375,  1.10211, 64.60938,  7.40039
 0.89728,  0.52457, 600.68750,  0.49872, 63.78320,  9.65723
 0.89310,  0.52615, 602.53125,  0.57562, 63.78320, 11.36963
 0.89703,  0.52975, 614.75000,  0.44527, 64.46094, 12.76465
 0.86929,  0.53006, 615.09375,  0.74277, 63.48633, 15.02344
 0.87415,  0.54904, 628.81250,  0.68790, 64.16797, 16.25488
 0.89651,  0.56985, 661.28125,  1.32953, 66.65625, 18.20117
 0.95761,  0.61087, 718.50000,  1.23236, 72.04688, 22.30078
 1.07642,  0.64938, 774.28125,  1.02570, 79.72266, 23.66309
 1.19843,  0.64874, 784.18750,  1.04224, 85.72266, 21.74219
 1.32477,  0.63550, 779.03125,  0.88605, 91.19141, 18.89844
 1.32343,  0.61353, 762.78125,  1.30573, 90.43750, 17.66992
 1.15625,  0.62988, 750.96875,  0.61685, 82.26172,  6.78198
 0.90530,  0.69785, 820.68750,  1.09991, 74.16016,  9.74805
 0.69525,  0.72382, 828.71875,  1.33459, 64.98828,  8.23633
 0.57578,  0.72681, 821.28125,  1.95721, 59.00977, -1.65137
 0.52039,  0.69983, 780.68750,  1.35437, 54.70508, -10.89990
 0.44144,  0.63409, 698.37500,  1.11322, 47.81836, -13.22119
 0.31596,  0.51584, 561.06250,  0.78809, 36.58984, -11.66113
 0.12981,  0.42059, 451.75000,  0.72501, 24.08984, -10.09521
 0.00910,  0.37291, 395.57813,  0.31851, 15.33154, -8.31055
-0.10014,  0.36870, 395.89063,  0.72986,  8.62695, -7.55762
-0.17563,  0.39517, 424.26563,  0.64935,  5.00415, -6.85522
-0.23985,  0.41338, 443.76563,  0.39848,  2.26843, -6.35059
-0.29492,  0.43433, 466.25000,  0.67587,  0.28084, -5.68530
-0.34375,  0.44356, 482.07813,  1.08649, -1.26685, -4.88379
-0.37657,  0.45645, 496.09375,  1.12024, -2.22107, -4.40845
-0.39507,  0.47173, 512.68750,  1.08575, -2.42920, -4.31128
-0.41338,  0.48633, 528.56250,  0.90070, -2.63806, -4.71094
-0.41214,  0.49956, 542.93750,  1.00977, -2.10437, -4.96362
-0.40919,  0.50363, 547.40625,  1.16931, -1.72864, -5.64990
-0.42307,  0.51279, 557.34375,  1.34204, -1.94269, -6.35913
-0.43062,  0.52847, 567.31250,  1.06805, -2.00806, -6.63721
-0.45517,  0.52774, 573.53125,  1.38116, -2.82080, -7.05615
-0.46146,  0.53397, 573.21875,  0.93344, -3.04419, -7.89038
-0.40767,  0.53262, 571.78125,  1.00433, -0.96228, -9.88330
-0.23786,  0.55048, 591.03125,  1.42279,  9.02832, -15.66162
-0.21490,  0.50568, 549.75000,  1.54700,  8.46826, -8.84277
-0.05315,  0.47832, 513.65625,  0.62149, 16.10352, -4.50146
 0.33543,  0.48518, 521.21875,  0.71069, 35.87891, -5.41089
 0.80521,  0.45331, 519.09375,  0.60330, 56.17969, -0.52692
 1.28906,  0.40515, 534.15625,  0.32552, 77.78516,  4.75903
 1.66479,  0.43401, 563.68750,  0.35994, 96.52344, 10.02100
 1.94934,  0.46811, 607.96875,  0.10088, 111.80859, 14.03809
 2.17029,  0.49626, 644.53125,  0.50348, 123.89453, 18.03418
 2.35229,  0.52274, 689.18750,  0.23296, 134.00781, 21.19922
 2.50159,  0.55121, 737.96875,  0.57181, 143.25781, 22.59473
 2.56909,  0.57187, 765.65625,  0.44814, 147.68750, 23.84375
 2.51929,  0.56857, 761.25000,  0.37029, 145.14063, 25.19922
 2.42517,  0.54733, 732.78125,  0.64124, 139.11719, 25.62598
 2.30237,  0.52945, 698.06250,  0.38850, 132.12500, 26.49121
 2.18713,  0.51416, 667.75000,  0.59821, 125.25781, 27.26758
 2.06860,  0.48972, 636.03125,  0.42188, 118.57031, 27.75879
 1.97150,  0.46840, 608.34375,  0.10126, 112.85938, 27.89648
 1.90405,  0.45561, 591.71875,  0.45616, 109.10938, 28.33594
 1.89636,  0.46385, 593.56250,  0.16153, 108.73438, 29.28906
 1.89691,  0.46216, 600.18750,  0.24183, 109.11719, 30.72461
 1.86237,  0.46385, 602.43750,  0.39174, 107.31641, 31.80469
 1.78058,  0.44681, 580.28125,  0.59387, 102.82031, 31.57031
 1.63678,  0.41383, 537.46875,  0.55151, 94.33203, 30.12207
 1.41113,  0.36346, 465.12500,  0.39302, 80.95703, 27.66602
 1.09894,  0.28223, 372.14063,  0.28526, 62.61133, 22.60449
 0.72754,  0.18916, 253.30469,  0.16554, 41.24219, 13.84424
 0.41724,  0.11267, 153.24219,  0.26421, 23.86621,  4.98779
 0.20680,  0.05460, 72.00781, -0.05916, 11.66309,  3.43665
 0.07435,  0.01844, 25.47852,  0.10576,  4.21362,  1.51782
 0.00205,  0.00513,  4.06128, -0.14021,  0.22688,  0.26280
-0.00821,  0.00584,  3.31531, -0.28543, -0.29550,  0.12535
 0.00048, -0.00068,  2.95313,  0.30437,  0.15271,  0.16161
-0.00083,  0.00176,  1.84491, -0.21857,  0.22495,  0.03170
 0.00686,  0.00817,  4.06152, -0.43881,  0.44800,  0.22737
-0.00099,  0.00211,  2.21399,  0.00521,  0.37410,  0.09461
 0.00163,  0.00439,  4.06006, -0.06614,  0.22720, -0.03161
-0.00099,  0.00211,  2.21399,  0.00521,  0.00207,  0.25179
 0.00058,  0.00265,  2.95166,  0.00596,  0.15205,  0.26663
 0.00416,  0.00523,  3.32410, -0.21705,  0.30049,  0.13089
 0.00191,  0.00255,  3.68994,  0.08204,  0.22685,  0.26172
-0.00033,  0.00070,  0.73798,  0.07603,  0.22392,  0.09441
 0.00594, -0.00054,  2.95239,  0.30104,  0.37720,  0.25468
 0.00143,  0.00779,  4.43042, -0.36220,  0.22548,  0.16450
-0.00017,  0.00035,  0.36899, -0.14774,  0.29799,  0.12579
 0.00099,  0.00507,  4.79761, -0.06469,  0.22801,  0.19925
-0.00132,  0.00282,  2.95190,  0.00695,  0.00276, -0.03102
-0.00066,  0.00141,  1.47595, -0.07083,  0.22460,  0.03164
 0.00417,  0.00271,  2.95410,  0.00452,  0.30038, -0.06371
-0.00099,  0.00211,  2.21399, -0.36630,  0.44852, -0.06255
-0.00083,  0.00176,  1.84491,  0.30151,  0.22495,  0.12600
-0.00066,  0.00141,  1.47595,  0.00347,  0.07579,  0.18881
-0.00018,  0.00160,  2.58264,  0.07987,  0.07790,  0.16044
 0.00047,  0.00645,  3.69128, -0.28946,  0.15054,  0.16356
 0.01092,  0.00439,  4.06226, -0.14319,  0.60129,  0.09896
-0.00066,  0.00141,  1.47595, -0.14513, -0.22182,  0.18881
 0.00646,  0.00346,  4.43066,  0.08111,  0.45073, -0.06283
 0.00033, -0.00070, -0.73798, -0.29893,  0.07372,  0.03133
 0.00005,  0.00863,  4.05908, -0.43805,  0.15072,  0.03427
-0.00265,  0.00570,  4.42798, -0.13777,  0.00424,  0.12777
-0.00099,  0.00211,  2.21399,  0.15379,  0.37410,  0.09461
-0.00066,  0.00141,  1.47595, -0.29375,  0.00138,  0.15737
 0.01805, -0.00009,  2.58240,  0.07362,  0.98056,  0.16082
-0.00066,  0.00141,  1.47595, -0.07083,  0.29903,  0.03164
 0.00472,  0.00169,  2.58411,  0.07837,  0.30176,  0.12838
-0.00050,  0.00106,  1.10699, -0.29460,  0.22426, -0.03128
 0.00811, -0.00009,  2.58411,  0.22498,  0.45248, -0.06149
-0.00066,  0.00141,  1.47595,  0.07777,  0.29903,  0.06308
-0.00050,  0.00106,  1.10699,  0.00261,  0.14985,  0.12589
-0.00149,  0.00317,  3.32080,  0.00782,  0.00310,  0.09477
-0.00229,  0.00672,  3.31921, -0.28932,  0.00143,  0.03291
-0.00033,  0.00070,  0.73798, -0.14687,  0.29834, -0.06276
 0.00083, -0.00083,  2.58337,  0.30331,  0.15211,  0.00092
-0.00200,  0.00536,  2.95093, -0.21560,  0.00127,  0.09638
-0.00017,  0.00035,  0.36899,  0.22375,  0.14917,  0.15721
-0.00083,  0.00176,  1.84491, -0.44147,  0.37376,  0.03170
 0.00105,  0.00492,  2.95361, -0.21665,  0.15018,  0.19638
-0.00248, -0.00143,  2.95093,  0.37988,  0.00409,  0.18796
-0.00324,  0.00561,  2.58081, -0.29018, -0.07306,  0.06326
-0.00083,  0.00176,  1.84491,  0.00434,  0.29935,  0.00026
-0.00083,  0.00176,  1.84491, -0.36716, -0.07268,  0.09456
-0.00050,  0.00106,  1.10699, -0.07170,  0.37308, -0.12558
-0.00099,  0.00211,  2.21399, -0.14339,  0.22529, -0.15686
-0.00457,  0.00182,  4.05713,  0.23363, -0.06895, -0.06132
-0.00099,  0.00211,  2.21399, -0.44061,  0.22529, -0.12543
 0.00154,  0.00285,  4.05859,  0.08280,  0.22725, -0.06446
-0.00066,  0.00141,  1.47595, -0.29375,  0.07579,  0.18881
 0.00017, -0.00035, -0.36899,  0.14773, -0.07475, -0.09436
 0.01500,  0.00193,  2.95313,  0.00194,  0.75259, -0.02766
-0.00033,  0.00070,  0.73798,  0.22462,  0.44714,  0.12584
-0.00182,  0.00387,  4.05884,  0.00955,  0.00379,  0.03201
-0.00033,  0.00070,  0.73798,  0.29890,  0.44714, -0.03133
 0.00061,  0.00607,  3.32214, -0.29031,  0.15057,  0.06636
-0.00183,  0.00389,  3.32080, -0.06636,  0.00308,  0.22214
-0.00050,  0.00106,  1.10699,  0.37408,  0.07544, -0.03128
-0.00083,  0.00176,  1.84491,  0.00434,  0.22495, -0.06261
-0.00099,  0.00211,  2.21399, -0.14339, -0.14674,  0.03175
-0.00083,  0.00176,  1.84491, -0.21857,  0.37376,  0.15742
-0.00083,  0.00176,  1.84491, -0.06996,  0.22495, -0.03117
 0.00121,  0.00364,  4.05884,  0.00820,  0.22766, -0.03195
 0.00033, -0.00070, -0.73798, -0.00174,  0.14812,  0.03133
 0.00380,  0.00867,  2.58374, -0.51883,  0.29573,  0.03503
-0.00066,  0.00141,  1.47595, -0.07083,  0.29903,  0.15737
 0.00076,  0.00564,  3.69189, -0.21501,  0.15218, -0.12864
-0.00050,  0.00106,  1.10699, -0.07170,  0.14985,  0.06302
 0.00134,  0.00306,  2.58411, -0.06903,  0.15126,  0.16460
 0.00382,  0.00025,  3.69128,  0.30399,  0.30260,  0.06487
 0.00644,  0.00154,  2.58386,  0.07761,  0.37740, -0.06215
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
 0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
